country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-07-01,-35,14,-43,-49,-25,14
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-07-02,-37,14,-42,-49,-24,15
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-07-03,-29,19,-27,-40,-20,14
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-07-04,-35,18,-38,-40,-13,11
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-07-05,-40,4,-37,-53,-7,10
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-07-06,-33,9,-38,-46,-19,12
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-07-07,-33,15,-38,-36,-24,12
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-07-08,-31,14,-40,-39,-22,12
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-07-09,-37,10,-45,-39,-23,13
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-07-10,-27,20,-27,-29,-19,13
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-07-11,-31,16,-29,-27,-12,9
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-07-12,-38,1,-30,-49,-6,9
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-07-13,-35,6,-37,-36,-18,12
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-07-14,-42,1,-50,-36,-25,14
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-07-15,-38,8,-50,-39,-22,15
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-07-16,-36,8,-48,-38,-22,14
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-07-17,-17,20,-17,-32,-17,13
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-07-18,-19,14,-24,-30,-11,11
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-07-19,-20,2,-24,-43,-5,10
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-07-20,-27,6,-37,-39,-15,12
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-07-21,-30,11,-35,-34,-20,13
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-07-22,-26,13,-40,-36,-19,13
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-07-23,-30,12,-38,-34,-20,13
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-07-24,-20,24,-12,-28,-16,12
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-07-25,-27,17,-17,-28,-10,10
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-07-26,-31,5,-26,-41,-3,9
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-07-27,-33,6,-31,-37,-17,12
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-07-28,-34,8,-34,-31,-20,13
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-07-29,-35,6,-47,-38,-20,13
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-07-30,-40,5,-51,-39,-22,14
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-07-31,-20,27,-19,-29,-15,12
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-08-01,-22,22,-27,-28,-9,10
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-08-02,-29,10,-22,-44,-3,9
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-08-03,-30,12,-37,-36,-15,11
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-08-04,-31,16,-14,-31,-20,12
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-08-05,-25,22,-33,-33,-18,12
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-08-06,-26,23,-13,-33,-18,11
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-08-07,-11,38,-1,-23,-13,10
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-08-08,-15,39,-15,-20,-8,7
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-08-09,-33,18,-29,-35,6,5
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-08-10,-29,13,-31,-33,-15,11
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-08-11,-32,14,-31,-30,-19,12
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-08-12,-29,16,-37,-34,-17,12
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-08-13,-30,17,-33,-32,-18,12
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-08-14,-16,25,-5,-27,-13,11
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-08-15,-23,19,-16,-26,-9,9
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-08-16,-32,5,-38,-39,-7,9
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-08-17,-31,14,-35,-32,-14,11
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-08-18,-32,15,-37,-29,-17,11
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-08-19,-29,16,-34,-31,-16,11
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-08-20,-37,16,-49,-33,-17,12
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-08-21,-30,20,-34,-26,-16,14
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-08-22,-44,4,-56,-32,-16,14
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-08-23,-36,1,-40,-34,-7,11
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-08-24,-32,12,-38,-21,-13,11
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-08-25,-33,18,-38,-16,-17,12
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-08-26,-31,17,-38,-19,-14,12
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-08-27,-29,21,-36,-18,-14,11
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-08-28,-15,32,,1,-9,10
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-08-29,-16,24,-12,-7,-4,7
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-08-30,-19,16,,-14,1,6
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-08-31,-30,17,-37,-9,-12,10
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-09-01,-31,22,-36,-8,-16,11
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-09-02,-27,19,-34,-7,-12,10
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-09-03,-27,23,-29,-1,-14,10
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-09-04,-8,36,,14,-9,8
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-09-05,-9,29,-6,14,-6,5
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-09-06,-4,27,,-9,-2,5
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-09-07,-44,-12,,-37,-62,15
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-09-08,-25,24,-31,13,-15,8
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-09-09,-23,21,-29,0,-11,9
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-09-10,-24,23,-22,3,-11,9
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-09-11,-11,28,3,15,-7,9
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-09-12,-14,23,-8,4,-1,6
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-09-13,-18,13,0,-5,1,6
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-09-14,-26,13,-24,1,-7,9
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-09-15,-35,11,-39,-8,-15,12
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-09-16,-24,19,-27,-25,-11,10
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-09-17,-28,22,-26,-22,-10,10
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-09-18,-12,32,5,-12,-6,9
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-09-19,-17,25,-8,-21,-1,8
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-09-20,-39,0,-47,-31,-5,10
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-09-21,-33,10,-40,-4,-11,11
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-09-22,-45,4,-53,-30,-18,14
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-09-23,-34,19,-42,-24,-11,12
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-09-24,-29,26,-35,-24,-10,11
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-09-25,-10,37,-2,-11,-4,10
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-09-26,-12,26,-14,-19,0,7
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-09-27,-15,16,-13,-22,4,6
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-09-28,-27,16,-33,-22,-7,10
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-09-29,-29,21,-37,-17,-12,11
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-09-30,-21,31,-32,-17,-8,9
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-10-01,-25,32,-29,-15,-8,8
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-10-02,-11,40,6,-3,-2,6
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-10-03,-16,28,-16,-10,0,5
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-10-04,-30,10,-42,-15,-1,7
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-10-05,-24,22,-28,-12,-7,7
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-10-06,-24,31,-28,-5,-11,7
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-10-07,-20,33,-27,-9,-7,7
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-10-08,-26,34,-27,-7,-7,8
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-10-09,-15,37,0,8,-2,8
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-10-10,-20,28,-28,1,0,7
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-10-11,-11,23,3,-16,5,7
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-10-12,-39,-1,3,-34,-59,14
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-10-13,-25,28,-21,6,-9,8
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-10-14,-26,25,-28,-4,-7,9
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-10-15,-30,25,-37,-3,-9,11
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-10-16,-17,33,-10,9,-2,10
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-10-17,-16,30,-10,3,5,7
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-10-18,-16,19,-4,-5,5,7
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-10-19,-47,-34,-26,-15,-27,14
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-10-20,-21,44,-16,10,-7,8
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-10-21,-25,27,-26,2,-5,9
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-10-22,-27,30,-20,3,-5,9
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-10-23,-9,42,23,17,1,8
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-10-24,-20,25,-17,6,3,7
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-10-25,-27,12,-22,-11,3,8
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-10-26,-28,19,-26,-2,-3,9
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-10-27,-25,26,-16,8,-7,9
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-10-28,-21,26,-18,4,-4,8
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-10-29,-25,24,-29,11,-4,8
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-10-30,-17,32,-24,14,-4,9
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-10-31,-25,23,-38,1,2,8
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-11-01,-28,6,-44,-20,-1,10
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-11-02,-48,-10,-30,-38,-60,18
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-11-03,-25,28,-28,19,-7,8
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-11-04,-27,22,-36,4,-5,9
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-11-05,-26,31,-29,7,-4,9
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-11-06,-8,42,-1,21,1,7
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-11-07,-8,33,-10,14,10,5
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-11-08,-16,16,-17,-4,4,6
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-11-09,-22,25,-31,8,-1,8
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-11-10,-22,29,-28,16,-7,8
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-11-11,-22,23,-36,7,-3,8
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-11-12,-27,23,-38,10,-5,9
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-11-13,-10,37,-4,22,2,7
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-11-14,-12,28,-16,23,9,5
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-11-15,9,67,15,41,17,1
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-11-16,-29,11,-37,3,-2,9
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-11-17,-26,24,-31,17,-6,8
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-11-18,-25,22,-40,11,-3,9
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-11-19,-23,31,-39,21,-4,7
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-11-20,-39,7,-31,-22,-48,19
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-11-21,-12,28,-20,16,2,7
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-11-22,-25,6,-30,5,3,6
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-11-23,-25,20,-39,9,-2,8
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-11-24,-24,24,-30,12,-7,9
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-11-25,-18,29,-26,11,-2,8
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-11-26,-13,39,-21,15,-2,7
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-11-27,3,47,10,30,4,5
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-11-28,-4,28,-4,31,10,4
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-11-29,16,68,16,39,18,2
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-11-30,-18,22,-30,10,-1,7
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-12-01,-21,26,-29,17,-5,8
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-12-02,-17,24,-28,10,-2,8
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-12-03,-20,26,-31,11,-2,8
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-12-04,-3,38,4,27,4,7
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-12-05,-9,22,-27,21,9,5
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-12-06,-16,12,-44,2,9,7
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-12-07,-22,19,-39,10,-3,8
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-12-08,-22,25,-39,14,-6,9
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-12-09,-25,20,-39,10,-3,9
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-12-10,-28,21,-36,16,-4,9
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-12-11,-10,29,-9,53,2,8
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-12-12,-12,20,-21,53,9,6
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-12-13,-14,10,-27,29,13,8
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-12-14,-20,19,-29,39,-1,8
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-12-15,-19,26,-30,49,-6,8
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-12-16,-20,22,-35,40,-2,8
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-12-17,-23,23,-34,44,-3,8
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-12-18,-6,36,-7,60,3,7
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-12-19,-5,33,-19,65,11,5
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-12-20,0,37,-12,34,24,6
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-12-21,-7,37,-28,50,0,6
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-12-22,-17,31,-39,55,-10,7
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-12-23,-10,63,-32,59,-8,6
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-12-24,-35,51,-47,24,-38,14
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-12-25,-83,-77,-56,-55,-76,23
BR,Brazil,State of Rio de Janeiro,Petrópolis,,,,ChIJX8jgemIAmQARqkMTFntxVf0,2020-12-26,-35,3,-36,21,-15,12
